skuId,specAttrs,price,discountPrice,canBookCount
4784071324056,棕色,1.20,1.20,548442
4784071324053,橙色,1.10,1.10,596161
4784071324055,绿色,1.10,1.10,577241
4784071324052,彩色,1.20,1.20,479978
5510441049612,蓝色,1.20,1.20,554927
4784071324054,粉色,1.20,1.20,598432
