skuId,specAttrs,price,discountPrice,canBookCount
5935453126514,A6收纳册1宫格：40页/本/无扣11.5X15.5cm,3.50,3.50,9688
5901356074803,左两格右一格：20页60张/按扣,3.20,3.20,9002
5935453126513,A6收纳册1宫格：20页/本/无扣11.5X15.5cm,2.50,2.50,8175
5770140657645,6寸1格：50页100张/按扣侧开11X15.9cm,5.20,5.20,8816
5901356074804,左两格右一格：40页120张/按扣,4.20,4.20,9418
5935453126511,6寸1格：20页40张/按扣侧开11x15.9cm,3.70,3.70,9394
5935453126512,6寸1格：40页80张/按扣侧开11X15.9cm,4.50,4.50,9406
5935453126515,A6收纳册1宫格：50页/本/无扣11.5X15.5cm,4.20,4.20,9978
